daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
-0.9319584146495676,-0.1400972358606585,-1.283179474757128,-1.0413668811665011,-0.8651945233869273,-1.0461050298850456,1.0816899317644335,-0.4721980341813441,-0.5529212248283254,1.266919899857953,0.0
1.176400164727462,-0.1400972358606585,-0.4531563463072702,0.9724561653927112,0.3915215177714853,0.0103397717727936,-0.40084975463840733,-0.4721980341813441,2.069032895513229,-1.10814605536934,1.0
2.7576690992602346,-0.2751171889181398,0.3768667821425876,-1.0413668811665011,-0.23683650280772095,2.1232293750884716,-0.49968573373193004,0.4933725152867601,0.3210634819521927,1.9455101727800366,1.0
1.176400164727462,1.2101022947141542,0.3768667821425876,-1.0413668811665011,0.7057005280610884,0.0103397717727936,-0.49968573373193004,0.010587240552708004,1.6320405421229698,-0.5992033506777773,1.0
0.6493105198832047,0.9400623885991917,1.2068899105924453,-0.03445535788689499,0.3129767651990845,1.0667845734306327,-0.5985217128254527,-0.9549833089153963,0.3210634819521927,-0.2599082142167355,1.0
0.12222087503894721,-0.1400972358606585,-1.283179474757128,-1.0413668811665011,-0.07974699766291939,0.0103397717727936,0.8840179735773881,0.010587240552708004,0.3210634819521927,-0.9384984871388191,0.0
0.12222087503894721,0.26496262331178533,-1.283179474757128,1.9793676886723173,0.23443201262668373,1.0667845734306327,0.7851819944838654,-1.9205538583835005,-0.11592887143806635,0.41868205870534825,1.0
1.7034898095717195,0.9400623885991917,2.0369130390423034,-0.03445535788689499,0.23443201262668373,0.0103397717727936,-1.1915375873865892,0.4933725152867601,0.3210634819521927,0.927624763396911,1.0
0.6493105198832047,-0.1400972358606585,1.2068899105924453,1.9793676886723173,1.8053270640746995,0.0103397717727936,-1.7845534619477255,0.4933725152867601,-0.11592887143806635,0.2490344904748273,1.0
-1.9861377043380823,-1.0852369072630275,0.3768667821425876,-1.0413668811665011,-0.7081050182421257,-1.0461050298850456,-0.10434181735783915,0.010587240552708004,0.3210634819521927,0.07938692224430638,0.0
0.12222087503894721,-2.1653965317228776,1.2068899105924453,-1.0413668811665011,-1.4935525439661335,0.0103397717727936,1.67470580632557,2.4245136142229686,1.1950481887327107,0.2490344904748273,0.0
0.6493105198832047,-0.1400972358606585,-0.4531563463072702,-0.03445535788689499,-0.23683650280772095,0.0103397717727936,0.19216611992272903,-0.9549833089153963,-0.11592887143806635,0.5883296269358691,0.0
0.6493105198832047,-0.0050772828031772355,0.3768667821425876,0.9724561653927112,0.5486110229162868,-1.0461050298850456,-1.7845534619477255,1.4589430647548645,-0.11592887143806635,-0.2599082142167355,1.0
1.7034898095717195,1.7501821069440793,0.3768667821425876,-1.0413668811665011,0.6271557754886876,2.1232293750884716,1.0816899317644335,0.4933725152867601,0.7580558353424517,0.2490344904748273,1.0
1.7034898095717195,-0.41013714197562107,-0.4531563463072702,-1.0413668811665011,-1.1008287811041295,0.0103397717727936,-0.5985217128254527,0.010587240552708004,-1.8638982849991024,-0.2599082142167355,0.0
1.176400164727462,0.12994267025430403,0.3768667821425876,0.9724561653927112,1.7267823115022987,0.0103397717727936,0.8840179735773881,0.9761577900208123,-0.5529212248283254,-0.5992033506777773,1.0
0.6493105198832047,-0.8151970011480648,-0.4531563463072702,-1.0413668811665011,0.4700662703438861,-1.0461050298850456,1.67470580632557,-0.4721980341813441,0.7580558353424517,-1.277793623599861,0.0
-0.9319584146495676,0.6700224824842291,1.2068899105924453,2.9862792119519233,-0.23683650280772095,0.0103397717727936,-0.2031777964513619,0.010587240552708004,-0.5529212248283254,-0.5992033506777773,1.0
0.12222087503894721,0.3999825763692666,-0.4531563463072702,0.9724561653927112,-0.5510155130973241,0.0103397717727936,0.09333014082920629,0.4933725152867601,1.1950481887327107,0.07938692224430638,0.0
-0.40486876980531017,0.6700224824842291,-0.4531563463072702,-1.0413668811665011,0.4700662703438861,1.0667845734306327,-0.6973576919189755,0.010587240552708004,1.1950481887327107,0.7579771951663901,1.0
-0.9319584146495676,-0.2751171889181398,-1.283179474757128,-1.0413668811665011,-0.39392600795252253,-1.0461050298850456,1.1805259108579562,0.010587240552708004,-1.4269059316088435,0.927624763396911,0.0
1.7034898095717195,0.8050424355417104,-0.4531563463072702,0.9724561653927112,0.9413347857782908,0.0103397717727936,-0.40084975463840733,-0.9549833089153963,-0.11592887143806635,1.097272331627432,1.0
1.176400164727462,0.26496262331178533,1.2068899105924453,-0.03445535788689499,0.3915215177714853,0.0103397717727936,-0.005505838264316426,0.9761577900208123,1.1950481887327107,0.927624763396911,1.0
0.6493105198832047,0.9400623885991917,2.0369130390423034,-0.03445535788689499,0.9413347857782908,1.0667845734306327,-0.005505838264316426,1.4589430647548645,0.3210634819521927,2.2848053092410785,1.0
-1.459048059493825,-1.2202568603205086,-1.283179474757128,-1.0413668811665011,-0.6295602656697249,-1.0461050298850456,1.1805259108579562,0.9761577900208123,-1.4269059316088435,-0.9384984871388191,0.0
-0.9319584146495676,-1.6253167194929525,-0.4531563463072702,-1.0413668811665011,-0.31538125538012174,0.0103397717727936,-0.5985217128254527,-0.4721980341813441,-0.9899135782185844,-0.9384984871388191,0.0
0.12222087503894721,-0.1400972358606585,1.2068899105924453,-1.0413668811665011,0.6271557754886876,1.0667845734306327,0.09333014082920629,0.010587240552708004,0.3210634819521927,-0.7688509189082983,1.0
0.6493105198832047,0.5350025294267479,-0.4531563463072702,-1.0413668811665011,0.4700662703438861,-1.0461050298850456,2.0700497226996606,2.4245136142229686,-0.5529212248283254,-0.7688509189082983,0.0
2.230579454415977,1.7501821069440793,0.3768667821425876,-1.0413668811665011,1.7267823115022987,-1.0461050298850456,0.9828539526709108,-1.4377685836494485,0.7580558353424517,0.5883296269358691,1.0
-0.9319584146495676,-0.6801770480905835,-1.283179474757128,0.9724561653927112,1.8838718166471002,-1.0461050298850456,0.8840179735773881,-0.4721980341813441,1.6320405421229698,-1.277793623599861,1.0
0.12222087503894721,-0.2751171889181398,-0.4531563463072702,-1.0413668811665011,-1.8077315542557366,-1.0461050298850456,-0.895029650106021,-0.9549833089153963,1.1950481887327107,-0.9384984871388191,0.0
0.12222087503894721,-0.6801770480905835,-0.4531563463072702,1.9793676886723173,-0.5510155130973241,-1.0461050298850456,1.279361889951479,0.9761577900208123,-0.11592887143806635,-1.10814605536934,0.0
-0.40486876980531017,0.12994267025430403,0.3768667821425876,-0.03445535788689499,0.6271557754886876,0.0103397717727936,-0.3020137755448846,0.010587240552708004,-0.11592887143806635,-1.10814605536934,1.0
0.6493105198832047,-2.3004164847803588,0.3768667821425876,-1.0413668811665011,-0.7081050182421257,-1.0461050298850456,2.0700497226996606,0.9761577900208123,0.3210634819521927,-1.10814605536934,0.0
0.6493105198832047,0.6700224824842291,1.2068899105924453,-0.03445535788689499,0.15588726005428297,3.179674176746311,-1.7845534619477255,0.010587240552708004,1.6320405421229698,1.6062150363189946,1.0
1.176400164727462,0.3999825763692666,0.3768667821425876,1.9793676886723173,1.4126033012126955,1.0667845734306327,-1.3892095455736346,1.4589430647548645,1.6320405421229698,1.4365674680884737,1.0
-1.9861377043380823,1.3451222477716356,-1.283179474757128,0.9724561653927112,1.0198795383506916,-1.0461050298850456,-0.40084975463840733,0.010587240552708004,0.3210634819521927,0.5883296269358691,1.0
-0.9319584146495676,-0.9502169542055461,-1.283179474757128,-1.0413668811665011,-0.7866497708145265,-1.0461050298850456,0.8840179735773881,0.9761577900208123,0.7580558353424517,-0.2599082142167355,0.0
-0.40486876980531017,0.12994267025430403,2.0369130390423034,1.9793676886723173,0.07734250748188218,1.0667845734306327,-0.005505838264316426,-0.9549833089153963,-0.11592887143806635,-0.7688509189082983,1.0
0.6493105198832047,-0.8151970011480648,-1.283179474757128,-1.0413668811665011,-1.650642049110935,0.0103397717727936,0.29100209901625174,1.4589430647548645,-1.4269059316088435,0.5883296269358691,0.0
-1.459048059493825,-0.9502169542055461,-1.283179474757128,-1.0413668811665011,-0.943739275959328,0.0103397717727936,-0.005505838264316426,0.9761577900208123,-1.4269059316088435,-0.5992033506777773,0.0
0.6493105198832047,0.26496262331178533,0.3768667821425876,-1.0413668811665011,0.07734250748188218,-1.0461050298850456,-0.49968573373193004,0.010587240552708004,0.7580558353424517,0.41868205870534825,1.0
-0.9319584146495676,-0.6801770480905835,-0.4531563463072702,-0.03445535788689499,-1.4935525439661335,0.0103397717727936,-0.7961936710124983,0.010587240552708004,-0.5529212248283254,-0.09026064598621454,0.0
1.176400164727462,-0.0050772828031772355,1.2068899105924453,-0.03445535788689499,-0.39392600795252253,0.0103397717727936,-0.7961936710124983,0.4933725152867601,0.7580558353424517,0.2490344904748273,1.0
0.6493105198832047,0.8050424355417104,1.2068899105924453,-0.03445535788689499,0.5486110229162868,1.0667845734306327,-1.7845534619477255,0.010587240552708004,-0.11592887143806635,0.7579771951663901,1.0
1.7034898095717195,-0.5451570950331023,0.3768667821425876,-1.0413668811665011,-1.0222840285317287,1.0667845734306327,-1.0927016082930663,1.9417283394889164,-0.11592887143806635,0.07938692224430638,0.0
0.6493105198832047,-0.5451570950331023,0.3768667821425876,-1.0413668811665011,0.23443201262668373,-1.0461050298850456,-0.005505838264316426,0.010587240552708004,-1.8638982849991024,0.07938692224430638,0.0
-0.9319584146495676,1.4801422008291167,1.2068899105924453,1.9793676886723173,1.4911480537850963,1.0667845734306327,1.0816899317644335,-1.4377685836494485,0.7580558353424517,-0.09026064598621454,1.0
