Age,Gender,Daily Social Media Usage(hours),Number of Social Media Platforms,Frequency of Posts,Frequency of Checking Notifications,Self Reported Addiction Score,Cyberbullying Experience,Self Esteem Score,Sleep Quality,Anxiety Score,Social Media Fatigue Score,Mental Health Status
0.5252221677658006,Female,2.3850861493171998,-0.6500638941719007,3.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.24276457791723338,0.6768354194996925,2.4867496587920277,0.0
0.0015954441740648163,Female,2.3850861493171998,-0.6500638941719007,2.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-1.5524342414398098,0.6768354194996925,1.9316577980344245,0.0
-1.4645593818827953,Female,2.3850861493171998,-0.6500638941719007,3.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.20603512692202738,1.1236181820036286,1.376565937276821,0.0
0.0015954441740648163,Female,2.3850861493171998,-0.6500638941719007,4.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,1.140363987595755,1.1236181820036286,2.4867496587920277,0.0
0.0015954441740648163,Male,2.3850861493171998,-0.6500638941719007,2.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.6915642827564942,1.1236181820036286,2.4867496587920277,0.0
0.0015954441740648163,Female,2.3850861493171998,0.8078398184865389,1.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,2.0379633972742766,1.5704009445075646,1.376565937276821,0.0
-1.4645593818827953,Male,2.3850861493171998,0.8078398184865389,1.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.6915642827564942,1.5704009445075646,1.376565937276821,0.0
1.0488488913575365,Female,2.3850861493171998,-0.6500638941719007,2.0,0.0,0.9564226095261392,2.003490201014531,-1.533301034237051,0.24276457791723338,1.5704009445075646,1.376565937276821,0.0
-0.5220312794176709,Male,2.3850861493171998,2.2657435311449783,1.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.6548348317612882,1.5704009445075646,2.4867496587920277,0.0
-0.8362073135727124,Female,2.3850861493171998,-1.3790157505011205,1.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.6548348317612882,1.5704009445075646,1.9316577980344245,0.0
0.0015954441740648163,Female,2.3850861493171998,-0.6500638941719007,3.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,1.140363987595755,1.5704009445075646,2.4867496587920277,0.0
1.5724756149492722,Other,2.3850861493171998,-1.3790157505011205,1.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.6915642827564942,1.5704009445075646,1.376565937276821,0.0
0.0015954441740648163,Male,2.3850861493171998,1.5367916748157586,1.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.6548348317612882,1.5704009445075646,1.9316577980344245,0.0
0.0015954441740648163,Female,2.3850861493171998,1.5367916748157586,3.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.6915642827564942,1.5704009445075646,1.9316577980344245,0.0
-0.5220312794176709,Male,2.3850861493171998,-0.6500638941719007,2.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.6548348317612882,1.5704009445075646,1.9316577980344245,0.0
-0.5220312794176709,Male,2.3850861493171998,0.07888796215731905,2.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,1.140363987595755,1.5704009445075646,2.4867496587920277,0.0
1.0488488913575365,Female,2.3850861493171998,0.8078398184865389,2.0,1.0,0.9564226095261392,2.003490201014531,-1.533301034237051,-0.20603512692202738,1.5704009445075646,1.9316577980344245,0.0
0.0015954441740648163,Male,2.3850861493171998,-0.6500638941719007,1.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-2.0012339462790703,1.5704009445075646,1.9316577980344245,0.0
-0.8362073135727124,Female,2.3850861493171998,0.07888796215731905,3.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.24276457791723338,1.5704009445075646,1.376565937276821,0.0
-0.8362073135727124,Male,2.3850861493171998,2.2657435311449783,1.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.20603512692202738,1.5704009445075646,1.9316577980344245,0.0
0.0015954441740648163,Female,2.3850861493171998,-1.3790157505011205,2.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,1.5891636924350157,1.5704009445075646,1.376565937276821,0.0
-1.255108692446101,Female,2.3850861493171998,-0.6500638941719007,2.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,2.0379633972742766,1.5704009445075646,2.4867496587920277,0.0
0.0015954441740648163,Male,2.3850861493171998,0.07888796215731905,3.0,0.0,0.9564226095261392,2.003490201014531,-1.533301034237051,1.140363987595755,1.5704009445075646,2.4867496587920277,0.0
-1.255108692446101,Female,2.3850861493171998,0.07888796215731905,2.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.6915642827564942,1.5704009445075646,1.9316577980344245,0.0
0.5252221677658006,Male,2.3850861493171998,0.8078398184865389,3.0,2.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-1.1036345366005489,1.5704009445075646,1.9316577980344245,0.0
0.0015954441740648163,Female,2.3850861493171998,-1.3790157505011205,0.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,0.6915642827564942,1.5704009445075646,1.376565937276821,0.0
1.0488488913575365,Female,2.3850861493171998,0.07888796215731905,1.0,0.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,-0.20603512692202738,1.5704009445075646,1.9316577980344245,0.0
-0.8362073135727124,Female,2.3850861493171998,-1.3790157505011205,0.0,1.0,0.9564226095261392,-0.49912896978164295,-1.533301034237051,1.5891636924350157,1.5704009445075646,1.9316577980344245,0.0
